2021-12-28T13-50-20,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,12/27/2021 12:00:00 AM,,,
2022-01-03T16-32-58,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-04T16-56-44,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-04T18-34-57,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-05T18-07-41,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-07T08-09-36,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,,20,,
2022-01-10T10-10-35,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/07/2022 12:00:00 AM
2022-01-11T08-35-31,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,1,01/10/2022 12:00:00 AM
2022-01-12T08-07-48,76111,Walmart Pharmacy #5312,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/11/2022 12:00:00 AM
2022-01-13T10-07-11,76111,Walmart Pharmacy #5312,01/12/2022 12:00:00 AM,12/29/2021 12:00:00 AM,40,0,01/11/2022 12:00:00 AM
2022-01-14T15-37-26,76111,Walmart Pharmacy #5312,01/12/2022 12:00:00 AM,12/29/2021 12:00:00 AM,40,0,01/11/2022 12:00:00 AM
