2021-12-28T13-50-20,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,12/27/2021 12:00:00 AM,,,
2022-01-03T16-32-58,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-04T16-56-44,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-04T18-34-57,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-05T18-07-41,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-07T08-09-36,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,,20,,
2022-01-10T10-10-35,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/07/2022 12:00:00 AM
2022-01-11T08-35-31,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,8,01/10/2022 12:00:00 AM
2022-01-12T08-07-48,78640,Walmart Pharmacy #4130,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,5,01/11/2022 12:00:00 AM
2022-01-13T10-07-11,78640,Walmart Pharmacy #4130,01/12/2022 12:00:00 AM,,40,5,01/11/2022 12:00:00 AM
2022-01-14T15-37-26,78640,Walmart Pharmacy #4130,01/12/2022 12:00:00 AM,,40,0,01/13/2022 12:00:00 AM
