2022-03-08T14-40-56,33054,Walgreens Store #03854,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,33054,Walgreens Store #03854,NLP,NLP,NLP,20,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,33054,Walgreens Store #03854,NLP,NLP,NLP,20,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,33054,Walgreens Store #03854,NLP,NLP,NLP,20,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,33054,Walgreens Store #03854,NLP,NLP,NLP,20,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,33054,Walgreens Store #03854,NLP,NLP,NLP,20,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,33054,Walgreens Store #03854,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,33054,Walgreens Store #03854,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,33054,Walgreens Store #03854,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,33054,Walgreens Store #03854,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,33054,Walgreens Store #03854,NLP,NLP,NLP,20,03/18/2022 12:00:00 AM
