2022-01-28T09-28-02,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,,20,,
2022-01-28T13-55-27,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,,20,,
2022-01-28T14-38-48,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,,20,,
2022-01-28T15-43-02,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,,20,,
2022-01-28T17-11-19,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,,20,,
2022-02-01T09-23-15,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,,40,20,01/31/2022 12:00:00 AM
2022-02-02T09-09-05,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,,20,20,02/01/2022 12:00:00 AM
2022-02-04T09-14-55,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,18,02/03/2022 12:00:00 AM
2022-02-07T09-54-34,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/04/2022 12:00:00 AM
2022-02-09T09-41-46,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,15,02/08/2022 12:00:00 AM
2022-02-10T21-04-53,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,14,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,14,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,14,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,92595,Rite Aid 06481,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,12,02/22/2022 12:00:00 AM
