2022-06-08T05-42-02,48640,WALGREENS STORE #06559,NLP,NLP,NLP,,
2022-06-09T04-15-20,48640,WALGREENS STORE #06559,NLP,NLP,NLP,,
2022-06-10T04-15-36,48640,WALGREENS STORE #06559,NLP,NLP,NLP,,
2022-06-11T04-15-14,48640,WALGREENS STORE #06559,NLP,NLP,NLP,,
2022-06-12T04-15-15,48640,WALGREENS STORE #06559,NLP,NLP,NLP,,
2022-06-13T04-15-40,48640,WALGREENS STORE #06559,NLP,NLP,NLP,,
2022-06-14T04-15-16,48640,WALGREENS STORE #06559,NLP,NLP,NLP,,
2022-06-15T04-15-27,48640,WALGREENS STORE #06559,NLP,NLP,NLP,,
2022-06-16T04-15-45,48640,WALGREENS STORE #06559,NLP,NLP,NLP,,
2022-06-17T04-15-27,48640,WALGREENS STORE #06559,NLP,NLP,NLP,,
