2022-01-25T09-23-26,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,,24,,
2022-01-26T07-35-52,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,,24,,
2022-01-27T14-49-32,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-01-28T09-28-02,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-01-28T13-55-27,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-01-28T14-38-48,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-01-28T15-43-02,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-01-28T17-11-19,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-01T09-23-15,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-02T09-09-05,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-04T09-14-55,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-07T09-54-34,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-09T09-41-46,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-16T18-37-01,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-18T15-54-16,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-18T16-04-21,46805,"V10 610A4 Fort Wayne, IN",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
