2022-02-02T09-09-05,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,,24,,
2022-02-04T09-14-55,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,,24,,
2022-02-07T09-54-34,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,,24,,
2022-02-09T09-41-46,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-02-16T18-37-01,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-02-18T15-54-16,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-02-18T16-04-21,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-02-22T09-09-37,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-02-24T09-51-18,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-03-03T09-56-49,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-03-03T10-04-44,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
2022-03-08T14-40-56,70535,Bellards Family Pharmacy,01/28/2022 12:00:00 AM,02/03/2022 12:00:00 AM,24,,
