2022-01-25T09-23-26,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,,24,,
2022-01-26T07-35-52,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,,24,,
2022-01-27T14-49-32,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-01-28T09-28-02,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-01-28T13-55-27,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-01-28T14-38-48,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-01-28T15-43-02,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-01-28T17-11-19,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-01T09-23-15,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-02T09-09-05,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-04T09-14-55,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-07T09-54-34,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-09T09-41-46,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-16T18-37-01,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-18T15-54-16,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
2022-02-18T16-04-21,28805,"V06 637 Asheville, NC",01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,24,,
